id,,,,,,,Temperature,,,,,,Humidity
1795,,,,,,,19.63333333,,,,,,19.695
1796,,,,,,,19.63333333,,,,,,19.69666667
1797,,,,,,,19.63333333,,,,,,19.7
1798,,,,,,,19.63333333,,,,,,19.7
1799,,,,,,,19.63333333,,,,,,19.7
1800,,,,,,,19.63333333,,,,,,19.7
1801,,,,,,,19.63333333,,,,,,19.7
1802,,,,,,,19.63333333,,,,,,19.7
1803,,,,,,,19.63333333,,,,,,19.7
1804,,,,,,,19.65,,,,,,19.7
1805,,,,,,,19.65,,,,,,19.7
1806,,,,,,,19.65,,,,,,19.7175
1807,,,,,,,19.65,,,,,,19.72
1808,,,,,,,19.65,,,,,,19.7225
1809,,,,,,,19.65,,,,,,19.7225
1810,,,,,,,19.65,,,,,,19.72666667
1811,,,,,,,19.65,,,,,,19.73
1812,,,,,,,19.65,,,,,,19.7425
1813,,,,,,,19.65,,,,,,19.745
1814,,,,,,,19.65,,,,,,19.745
1815,,,,,,,19.65,,,,,,19.745
1816,,,,,,,19.65,,,,,,19.745
1817,,,,,,,19.65,,,,,,19.745
1818,,,,,,,19.65,,,,,,19.745
1819,,,,,,,19.65,,,,,,19.745
1820,,,,,,,19.65,,,,,,19.745
1821,,,,,,,19.65,,,,,,19.745
1822,,,,,,,19.65,,,,,,19.76
1823,,,,,,,19.65,,,,,,19.76
1824,,,,,,,19.65,,,,,,19.76
1825,,,,,,,19.65,,,,,,19.76
1826,,,,,,,19.65,,,,,,19.7675
1827,,,,,,,19.65,,,,,,19.7675
1828,,,,,,,19.65,,,,,,19.7675
1829,,,,,,,19.65,,,,,,19.7675
1830,,,,,,,19.65,,,,,,19.7675
1831,,,,,,,19.65,,,,,,19.7675
1832,,,,,,,19.65,,,,,,19.7675
1833,,,,,,,19.65,,,,,,19.7675
1834,,,,,,,19.65,,,,,,19.7675
1835,,,,,,,19.65,,,,,,19.7675
1836,,,,,,,19.65,,,,,,19.7675
1837,,,,,,,19.65,,,,,,19.7675
1838,,,,,,,19.65,,,,,,19.79
1839,,,,,,,19.65,,,,,,19.79
1840,,,,,,,19.65,,,,,,19.79
1841,,,,,,,19.66666667,,,,,,19.79
1842,,,,,,,19.66666667,,,,,,19.79
1843,,,,,,,19.66666667,,,,,,19.79
1844,,,,,,,19.66666667,,,,,,19.79
1845,,,,,,,19.66666667,,,,,,19.79
1846,,,,,,,19.66666667,,,,,,19.79
1847,,,,,,,19.66666667,,,,,,19.79
1848,,,,,,,19.66666667,,,,,,19.79
1849,,,,,,,19.66666667,,,,,,19.79
1850,,,,,,,19.66666667,,,,,,19.79
1851,,,,,,,19.66666667,,,,,,19.79
1852,,,,,,,19.66666667,,,,,,19.79
1853,,,,,,,19.66666667,,,,,,19.79
1854,,,,,,,19.66666667,,,,,,19.79
1855,,,,,,,19.675,,,,,,19.79
1856,,,,,,,19.675,,,,,,19.79
1857,,,,,,,19.675,,,,,,19.79
1858,,,,,,,19.675,,,,,,19.79
1859,,,,,,,19.675,,,,,,19.79
1860,,,,,,,19.675,,,,,,19.79
1861,,,,,,,19.675,,,,,,19.79
1862,,,,,,,19.675,,,,,,19.79
1863,,,,,,,19.675,,,,,,19.79
1864,,,,,,,19.68,,,,,,19.79
1865,,,,,,,19.7,,,,,,19.79
1866,,,,,,,19.7,,,,,,19.79
1867,,,,,,,19.7,,,,,,19.79
1868,,,,,,,19.7,,,,,,19.79
1869,,,,,,,19.7,,,,,,19.79
1870,,,,,,,19.7,,,,,,19.79
1871,,,,,,,19.7,,,,,,19.79
1872,,,,,,,19.7,,,,,,19.79
1873,,,,,,,19.7,,,,,,19.79
1874,,,,,,,19.7,,,,,,19.79
1875,,,,,,,19.7,,,,,,19.79
1876,,,,,,,19.7,,,,,,19.79
1877,,,,,,,19.7,,,,,,19.79
1878,,,,,,,19.7,,,,,,19.79
1879,,,,,,,19.7,,,,,,19.79
1880,,,,,,,19.7,,,,,,19.79
1881,,,,,,,19.7,,,,,,19.79
1882,,,,,,,19.7,,,,,,19.79
1883,,,,,,,19.7,,,,,,19.79333333
1884,,,,,,,19.7,,,,,,19.795
1885,,,,,,,19.7,,,,,,19.815
1886,,,,,,,19.7,,,,,,19.82333333
1887,,,,,,,19.7,,,,,,19.84
1888,,,,,,,19.7,,,,,,19.84
1889,,,,,,,19.7,,,,,,19.84
1890,,,,,,,19.7,,,,,,19.84
1891,,,,,,,19.7,,,,,,19.84
1892,,,,,,,19.7,,,,,,19.84
1893,,,,,,,19.7,,,,,,19.865
1894,,,,,,,19.7,,,,,,19.87
1895,,,,,,,19.7,,,,,,19.89
1896,,,,,,,19.7,,,,,,19.89
1897,,,,,,,19.7,,,,,,19.89
1898,,,,,,,19.7,,,,,,19.89
1899,,,,,,,19.7,,,,,,19.89
1900,,,,,,,19.7,,,,,,19.89
1901,,,,,,,19.7,,,,,,19.89
1902,,,,,,,19.7,,,,,,19.89
1903,,,,,,,19.7,,,,,,19.89
1904,,,,,,,19.7,,,,,,19.89
1905,,,,,,,19.7,,,,,,19.89
1906,,,,,,,19.7,,,,,,19.89
1907,,,,,,,19.7,,,,,,19.89
1908,,,,,,,19.7,,,,,,19.89
1909,,,,,,,19.7,,,,,,19.89
1910,,,,,,,19.7,,,,,,19.89
1911,,,,,,,19.7,,,,,,19.89
1912,,,,,,,19.7,,,,,,19.89
1913,,,,,,,19.7,,,,,,19.89
1914,,,,,,,19.7,,,,,,19.89
1915,,,,,,,19.7,,,,,,19.89
1916,,,,,,,19.7,,,,,,19.89
1917,,,,,,,19.7,,,,,,19.89
1918,,,,,,,19.7,,,,,,19.89333333
1919,,,,,,,19.7,,,,,,19.895
1920,,,,,,,19.7,,,,,,19.895
1921,,,,,,,19.7,,,,,,19.92666667
1922,,,,,,,19.7,,,,,,19.92666667
1923,,,,,,,19.7,,,,,,19.92666667
1924,,,,,,,19.7,,,,,,19.945
1925,,,,,,,19.7,,,,,,19.945
1926,,,,,,,19.7,,,,,,19.945
1927,,,,,,,19.7,,,,,,19.945
1928,,,,,,,19.7,,,,,,19.945
1929,,,,,,,19.7,,,,,,19.945
1930,,,,,,,19.7,,,,,,19.945
1931,,,,,,,19.7,,,,,,19.96333333
1932,,,,,,,19.7,,,,,,19.96333333
1933,,,,,,,19.7,,,,,,19.96333333
1934,,,,,,,19.7,,,,,,19.9725
1935,,,,,,,19.7,,,,,,19.9725
1936,,,,,,,19.7,,,,,,19.9725
1937,,,,,,,19.7,,,,,,19.995
1938,,,,,,,19.7,,,,,,20
1939,,,,,,,19.7,,,,,,20
1940,,,,,,,19.7,,,,,,20
1941,,,,,,,19.7,,,,,,20
1942,,,,,,,19.7,,,,,,20
1943,,,,,,,19.7,,,,,,20
1944,,,,,,,19.7,,,,,,20
1945,,,,,,,19.7,,,,,,20
1946,,,,,,,19.7,,,,,,20
1947,,,,,,,19.7,,,,,,20
1948,,,,,,,19.7,,,,,,20
1949,,,,,,,19.7,,,,,,20
1950,,,,,,,19.7,,,,,,20
1951,,,,,,,19.7,,,,,,20
1952,,,,,,,19.7,,,,,,20
1953,,,,,,,19.7,,,,,,20
1954,,,,,,,19.7,,,,,,20
1955,,,,,,,19.7,,,,,,20
1956,,,,,,,19.7,,,,,,20
1957,,,,,,,19.7,,,,,,20
1958,,,,,,,19.7,,,,,,20
1959,,,,,,,19.7,,,,,,20
1960,,,,,,,19.7,,,,,,20
1961,,,,,,,19.7,,,,,,20
1962,,,,,,,19.7,,,,,,20
1963,,,,,,,19.7,,,,,,20
1964,,,,,,,19.7,,,,,,20
1965,,,,,,,19.7,,,,,,20
1966,,,,,,,19.7,,,,,,20
1967,,,,,,,19.7,,,,,,20
1968,,,,,,,19.7,,,,,,20
1969,,,,,,,19.7,,,,,,20
1970,,,,,,,19.7,,,,,,20
1971,,,,,,,19.7,,,,,,20
1972,,,,,,,19.7,,,,,,20
1973,,,,,,,19.7,,,,,,20
1974,,,,,,,19.7,,,,,,20
1975,,,,,,,19.7,,,,,,20
1976,,,,,,,19.7,,,,,,20
1977,,,,,,,19.7,,,,,,20
1978,,,,,,,19.7,,,,,,20
1979,,,,,,,19.7,,,,,,20
1980,,,,,,,19.7,,,,,,20
1981,,,,,,,19.7,,,,,,20
1982,,,,,,,19.7,,,,,,20
1983,,,,,,,19.7,,,,,,20
1984,,,,,,,19.7,,,,,,20.025
1985,,,,,,,19.7,,,,,,20.03333333
1986,,,,,,,19.7,,,,,,20.05
1987,,,,,,,19.7,,,,,,20.05
1988,,,,,,,19.7,,,,,,20.05
1989,,,,,,,19.7,,,,,,20.05
1990,,,,,,,19.7,,,,,,20.05
1991,,,,,,,19.7,,,,,,20.05
1992,,,,,,,19.7,,,,,,20.05
1993,,,,,,,19.7,,,,,,20.05
1994,,,,,,,19.7,,,,,,20.06666667
1995,,,,,,,19.7,,,,,,20.075
1996,,,,,,,19.7,,,,,,20.075
1997,,,,,,,19.7,,,,,,20.075
1998,,,,,,,19.7,,,,,,20.075
1999,,,,,,,19.7,,,,,,20.1
2000,,,,,,,19.7,,,,,,20.1
2001,,,,,,,19.7,,,,,,20.1
2002,,,,,,,19.7,,,,,,20.1
2003,,,,,,,19.7,,,,,,20.1
2004,,,,,,,19.7,,,,,,20.1
2005,,,,,,,19.7,,,,,,20.1
2006,,,,,,,19.7,,,,,,20.1
2007,,,,,,,19.7,,,,,,20.1
2008,,,,,,,19.7,,,,,,20.1
2009,,,,,,,19.7,,,,,,20.1
2010,,,,,,,19.7,,,,,,20.1
2011,,,,,,,19.7,,,,,,20.1
2012,,,,,,,19.7,,,,,,20.1
2013,,,,,,,19.7,,,,,,20.1
2014,,,,,,,19.7,,,,,,20.1
2015,,,,,,,19.7,,,,,,20.1225
2016,,,,,,,19.7,,,,,,20.125
2017,,,,,,,19.7,,,,,,20.13333333
2018,,,,,,,19.7,,,,,,20.13333333
2019,,,,,,,19.7,,,,,,20.13333333
2020,,,,,,,19.7,,,,,,20.14
2021,,,,,,,19.7,,,,,,20.15
2022,,,,,,,19.7,,,,,,20.15
2023,,,,,,,19.7,,,,,,20.15
2024,,,,,,,19.7,,,,,,20.15
2025,,,,,,,19.7,,,,,,20.15
2026,,,,,,,19.7,,,,,,20.15
2027,,,,,,,19.7,,,,,,20.15
2028,,,,,,,19.7,,,,,,20.16666667
2029,,,,,,,19.7,,,,,,20.195
2030,,,,,,,19.7,,,,,,20.1975
2031,,,,,,,19.7,,,,,,20.2
2032,,,,,,,19.7,,,,,,20.2
2033,,,,,,,19.7,,,,,,20.2
2034,,,,,,,19.7,,,,,,20.2
2035,,,,,,,19.7,,,,,,20.2
2036,,,,,,,19.7,,,,,,20.2
2037,,,,,,,19.7,,,,,,20.2
2038,,,,,,,19.7225,,,,,,20.2
2039,,,,,,,19.7225,,,,,,20.2
2040,,,,,,,19.7225,,,,,,20.2
2041,,,,,,,19.7225,,,,,,20.2
2042,,,,,,,19.7225,,,,,,20.2
2043,,,,,,,19.73,,,,,,20.2
2044,,,,,,,19.73,,,,,,20.2
2045,,,,,,,19.73,,,,,,20.2
2046,,,,,,,19.73,,,,,,20.2225
2047,,,,,,,19.73,,,,,,20.22666667
2048,,,,,,,19.745,,,,,,20.23
2049,,,,,,,19.745,,,,,,20.245
2050,,,,,,,19.745,,,,,,20.245
2051,,,,,,,19.745,,,,,,20.245
2052,,,,,,,19.745,,,,,,20.245
2053,,,,,,,19.745,,,,,,20.245
2054,,,,,,,19.745,,,,,,20.245
2055,,,,,,,19.745,,,,,,20.245
2056,,,,,,,19.745,,,,,,20.245
2057,,,,,,,19.745,,,,,,20.2475
2058,,,,,,,19.745,,,,,,20.2475
2059,,,,,,,19.745,,,,,,20.26
2060,,,,,,,19.745,,,,,,20.2675
2061,,,,,,,19.745,,,,,,20.2675
2062,,,,,,,19.745,,,,,,20.29
2063,,,,,,,19.745,,,,,,20.29
2064,,,,,,,19.745,,,,,,20.29
2065,,,,,,,19.745,,,,,,20.29
2066,,,,,,,19.745,,,,,,20.29
2067,,,,,,,19.745,,,,,,20.29
2068,,,,,,,19.745,,,,,,20.29
2069,,,,,,,19.745,,,,,,20.29
2070,,,,,,,19.745,,,,,,20.29
2071,,,,,,,19.745,,,,,,20.2925
2072,,,,,,,19.745,,,,,,20.29333333
2073,,,,,,,19.745,,,,,,20.295
2074,,,,,,,19.745,,,,,,20.295
2075,,,,,,,19.745,,,,,,20.315
2076,,,,,,,19.745,,,,,,20.3175
2077,,,,,,,19.745,,,,,,20.3175
2078,,,,,,,19.76,,,,,,20.32
2079,,,,,,,19.76,,,,,,20.3225
2080,,,,,,,19.76,,,,,,20.32333333
2081,,,,,,,19.76,,,,,,20.34
2082,,,,,,,19.76,,,,,,20.34
2083,,,,,,,19.7675,,,,,,20.34
2084,,,,,,,19.7675,,,,,,20.34
2085,,,,,,,19.7675,,,,,,20.3425
2086,,,,,,,19.7675,,,,,,20.354
2087,,,,,,,19.79,,,,,,20.35666667
2088,,,,,,,19.79,,,,,,20.35666667
2089,,,,,,,19.79,,,,,,20.35666667
2090,,,,,,,19.79,,,,,,20.365
2091,,,,,,,19.79,,,,,,20.365
2092,,,,,,,19.79,,,,,,20.39
2093,,,,,,,19.79,,,,,,20.39
2094,,,,,,,19.79,,,,,,20.39
2095,,,,,,,19.79,,,,,,20.39
2096,,,,,,,19.79,,,,,,20.39
2097,,,,,,,19.79,,,,,,20.39
2098,,,,,,,19.79,,,,,,20.39
2099,,,,,,,19.79,,,,,,20.39
2100,,,,,,,19.79,,,,,,20.39
2101,,,,,,,19.79,,,,,,20.39
2102,,,,,,,19.79,,,,,,20.39
2103,,,,,,,19.79,,,,,,20.39
2104,,,,,,,19.79,,,,,,20.39
2105,,,,,,,19.79,,,,,,20.39
2106,,,,,,,19.79,,,,,,20.39
2107,,,,,,,19.79,,,,,,20.39
2108,,,,,,,19.79,,,,,,20.39
2109,,,,,,,19.79,,,,,,20.39
2110,,,,,,,19.79,,,,,,20.39
2111,,,,,,,19.79,,,,,,20.39
2112,,,,,,,19.79,,,,,,20.39
2113,,,,,,,19.79,,,,,,20.39
2114,,,,,,,19.79,,,,,,20.39
2115,,,,,,,19.79,,,,,,20.39
2116,,,,,,,19.79,,,,,,20.39
2117,,,,,,,19.79,,,,,,20.39
2118,,,,,,,19.79,,,,,,20.39
2119,,,,,,,19.79,,,,,,20.39
2120,,,,,,,19.79,,,,,,20.39
2121,,,,,,,19.79,,,,,,20.39333333
2122,,,,,,,19.79,,,,,,20.39333333
2123,,,,,,,19.79,,,,,,20.39333333
2124,,,,,,,19.79,,,,,,20.4175
2125,,,,,,,19.79,,,,,,20.4175
2126,,,,,,,19.79,,,,,,20.4175
2127,,,,,,,19.79,,,,,,20.4175
2128,,,,,,,19.79,,,,,,20.42666667
2129,,,,,,,19.79,,,,,,20.42666667
2130,,,,,,,19.79,,,,,,20.4425
2131,,,,,,,19.79,,,,,,20.4425
2132,,,,,,,19.79,,,,,,20.445
2133,,,,,,,19.79,,,,,,20.445
2134,,,,,,,19.79,,,,,,20.445
2135,,,,,,,19.79,,,,,,20.445
2136,,,,,,,19.79,,,,,,20.445
2137,,,,,,,19.79,,,,,,20.445
2138,,,,,,,19.79,,,,,,20.46
2139,,,,,,,19.79,,,,,,20.46333333
2140,,,,,,,19.79,,,,,,20.46333333
2141,,,,,,,19.79,,,,,,20.4725
2142,,,,,,,19.79,,,,,,20.4725
2143,,,,,,,19.79,,,,,,20.4725
2144,,,,,,,19.79,,,,,,20.495
2145,,,,,,,19.79,,,,,,20.495
2146,,,,,,,19.79,,,,,,20.49666667
2147,,,,,,,19.79,,,,,,20.49666667
2148,,,,,,,19.79,,,,,,20.5
2149,,,,,,,19.79,,,,,,20.5
2150,,,,,,,19.79,,,,,,20.5
2151,,,,,,,19.79,,,,,,20.5
2152,,,,,,,19.79,,,,,,20.5
2153,,,,,,,19.79,,,,,,20.5
2154,,,,,,,19.79,,,,,,20.5
2155,,,,,,,19.79,,,,,,20.5
2156,,,,,,,19.79,,,,,,20.5
2157,,,,,,,19.79,,,,,,20.5
2158,,,,,,,19.79,,,,,,20.5
2159,,,,,,,19.79,,,,,,20.5
2160,,,,,,,19.79,,,,,,20.5
2161,,,,,,,19.79,,,,,,20.5
2162,,,,,,,19.79,,,,,,20.5
2163,,,,,,,19.79,,,,,,20.5
2164,,,,,,,19.79,,,,,,20.5
2165,,,,,,,19.79,,,,,,20.5
2166,,,,,,,19.79,,,,,,20.5
2167,,,,,,,19.79,,,,,,20.5
2168,,,,,,,19.79,,,,,,20.5
2169,,,,,,,19.79,,,,,,20.5
2170,,,,,,,19.79,,,,,,20.5
2171,,,,,,,19.79,,,,,,20.5
2172,,,,,,,19.79,,,,,,20.5
2173,,,,,,,19.79,,,,,,20.5
2174,,,,,,,19.79,,,,,,20.525
2175,,,,,,,19.79,,,,,,20.525
2176,,,,,,,19.79,,,,,,20.525
2177,,,,,,,19.79,,,,,,20.53333333
2178,,,,,,,19.79,,,,,,20.53333333
2179,,,,,,,19.79,,,,,,20.545
2180,,,,,,,19.79,,,,,,20.55
2181,,,,,,,19.79,,,,,,20.55
2182,,,,,,,19.79,,,,,,20.55
2183,,,,,,,19.79,,,,,,20.55
2184,,,,,,,19.79,,,,,,20.55
2185,,,,,,,19.79,,,,,,20.55
2186,,,,,,,19.79,,,,,,20.55
2187,,,,,,,19.79,,,,,,20.56666667
2188,,,,,,,19.79,,,,,,20.56666667
2189,,,,,,,19.79,,,,,,20.575
2190,,,,,,,19.79,,,,,,20.575
2191,,,,,,,19.79,,,,,,20.6
2192,,,,,,,19.79,,,,,,20.6
2193,,,,,,,19.79,,,,,,20.6
2194,,,,,,,19.79,,,,,,20.6
2195,,,,,,,19.79,,,,,,20.6
2196,,,,,,,19.79,,,,,,20.6
2197,,,,,,,19.79,,,,,,20.6
2198,,,,,,,19.79,,,,,,20.6
2199,,,,,,,19.79,,,,,,20.6
2200,,,,,,,19.79,,,,,,20.6
2201,,,,,,,19.79,,,,,,20.6
2202,,,,,,,19.79,,,,,,20.6
2203,,,,,,,19.79,,,,,,20.6
2204,,,,,,,19.79,,,,,,20.6
2205,,,,,,,19.79,,,,,,20.6
2206,,,,,,,19.79,,,,,,20.6
2207,,,,,,,19.79,,,,,,20.6
2208,,,,,,,19.79,,,,,,20.6
2209,,,,,,,19.79,,,,,,20.6
2210,,,,,,,19.79,,,,,,20.6
2211,,,,,,,19.79,,,,,,20.6
2212,,,,,,,19.79,,,,,,20.6
2213,,,,,,,19.79,,,,,,20.6
2214,,,,,,,19.79,,,,,,20.6
2215,,,,,,,19.79,,,,,,20.6
2216,,,,,,,19.79,,,,,,20.6
2217,,,,,,,19.79,,,,,,20.6225
2218,,,,,,,19.79,,,,,,20.625
2219,,,,,,,19.79,,,,,,20.625
2220,,,,,,,19.79,,,,,,20.63333333
2221,,,,,,,19.79,,,,,,20.63333333
2222,,,,,,,19.79,,,,,,20.63333333
2223,,,,,,,19.79,,,,,,20.63333333
2224,,,,,,,19.79,,,,,,20.65
2225,,,,,,,19.79,,,,,,20.65
2226,,,,,,,19.79,,,,,,20.65
2227,,,,,,,19.79,,,,,,20.65
2228,,,,,,,19.79,,,,,,20.65
2229,,,,,,,19.79,,,,,,20.65
2230,,,,,,,19.79,,,,,,20.65
2231,,,,,,,19.79,,,,,,20.65
2232,,,,,,,19.79,,,,,,20.65
2233,,,,,,,19.79,,,,,,20.65
2234,,,,,,,19.79,,,,,,20.65
2235,,,,,,,19.79,,,,,,20.65
2236,,,,,,,19.79,,,,,,20.66333333
2237,,,,,,,19.79,,,,,,20.66666667
2238,,,,,,,19.79,,,,,,20.678
2239,,,,,,,19.79,,,,,,20.6975
2240,,,,,,,19.79,,,,,,20.7
2241,,,,,,,19.79,,,,,,20.7
2242,,,,,,,19.79,,,,,,20.7
2243,,,,,,,19.79,,,,,,20.7
2244,,,,,,,19.79,,,,,,20.7
2245,,,,,,,19.79,,,,,,20.7
2246,,,,,,,19.79,,,,,,20.7
2247,,,,,,,19.79,,,,,,20.7
2248,,,,,,,19.79,,,,,,20.7
2249,,,,,,,19.79,,,,,,20.7
2250,,,,,,,19.79,,,,,,20.7
2251,,,,,,,19.79,,,,,,20.7
2252,,,,,,,19.79,,,,,,20.7
2253,,,,,,,19.79,,,,,,20.7
2254,,,,,,,19.79,,,,,,20.7
2255,,,,,,,19.79,,,,,,20.7
2256,,,,,,,19.79,,,,,,20.7
2257,,,,,,,19.79,,,,,,20.7
2258,,,,,,,19.79,,,,,,20.7
2259,,,,,,,19.79,,,,,,20.7
2260,,,,,,,19.79,,,,,,20.7
2261,,,,,,,19.79,,,,,,20.7
2262,,,,,,,19.79,,,,,,20.7
2263,,,,,,,19.79,,,,,,20.7
2264,,,,,,,19.79,,,,,,20.7
2265,,,,,,,19.79,,,,,,20.7
2266,,,,,,,19.79,,,,,,20.7
2267,,,,,,,19.79,,,,,,20.7
2268,,,,,,,19.79,,,,,,20.7
2269,,,,,,,19.79,,,,,,20.7
2270,,,,,,,19.79,,,,,,20.7
2271,,,,,,,19.79,,,,,,20.7
2272,,,,,,,19.79,,,,,,20.7
2273,,,,,,,19.79,,,,,,20.7
2274,,,,,,,19.79,,,,,,20.7
2275,,,,,,,19.79,,,,,,20.7
2276,,,,,,,19.79,,,,,,20.7
2277,,,,,,,19.79,,,,,,20.7225
2278,,,,,,,19.79,,,,,,20.7225
2279,,,,,,,19.79,,,,,,20.7225
2280,,,,,,,19.79,,,,,,20.725
2281,,,,,,,19.79,,,,,,20.73
2282,,,,,,,19.79,,,,,,20.73
2283,,,,,,,19.79,,,,,,20.745
2284,,,,,,,19.79,,,,,,20.745
2285,,,,,,,19.79,,,,,,20.745
2286,,,,,,,19.79,,,,,,20.745
2287,,,,,,,19.79,,,,,,20.745
2288,,,,,,,19.79,,,,,,20.745
2289,,,,,,,19.79,,,,,,20.745
2290,,,,,,,19.79,,,,,,20.7475
2291,,,,,,,19.79,,,,,,20.76
2292,,,,,,,19.79,,,,,,20.7675
2293,,,,,,,19.79,,,,,,20.7675
2294,,,,,,,19.79,,,,,,20.79
2295,,,,,,,19.815,,,,,,20.79
2296,,,,,,,19.82333333,,,,,,20.79
2297,,,,,,,19.82333333,,,,,,20.79
2298,,,,,,,19.82333333,,,,,,20.79
2299,,,,,,,19.84,,,,,,20.79
2300,,,,,,,19.84,,,,,,20.79
2301,,,,,,,19.84,,,,,,20.79
2302,,,,,,,19.84,,,,,,20.79
2303,,,,,,,19.84,,,,,,20.79
2304,,,,,,,19.84,,,,,,20.79
2305,,,,,,,19.84,,,,,,20.79
2306,,,,,,,19.84,,,,,,20.79
2307,,,,,,,19.84,,,,,,20.79
2308,,,,,,,19.84,,,,,,20.79
2309,,,,,,,19.84,,,,,,20.79
2310,,,,,,,19.84,,,,,,20.79
2311,,,,,,,19.84,,,,,,20.79
2312,,,,,,,19.85666667,,,,,,20.79
2313,,,,,,,19.865,,,,,,20.79
2314,,,,,,,19.89,,,,,,20.79
2315,,,,,,,19.89,,,,,,20.7925
2316,,,,,,,19.89,,,,,,20.795
2317,,,,,,,19.89,,,,,,20.795
2318,,,,,,,19.89,,,,,,20.795
2319,,,,,,,19.89,,,,,,20.795
2320,,,,,,,19.89,,,,,,20.815
2321,,,,,,,19.89,,,,,,20.815
2322,,,,,,,19.89,,,,,,20.815
2323,,,,,,,19.89,,,,,,20.82333333
2324,,,,,,,19.89,,,,,,20.84
2325,,,,,,,19.89,,,,,,20.84
2326,,,,,,,19.89,,,,,,20.84
2327,,,,,,,19.89,,,,,,20.84
2328,,,,,,,19.89,,,,,,20.84
2329,,,,,,,19.89,,,,,,20.84
2330,,,,,,,19.89,,,,,,20.84
2331,,,,,,,19.89,,,,,,20.85666667
2332,,,,,,,19.89,,,,,,20.85666667
2333,,,,,,,19.89,,,,,,20.85666667
2334,,,,,,,19.89,,,,,,20.86
2335,,,,,,,19.89,,,,,,20.865
2336,,,,,,,19.89,,,,,,20.865
2337,,,,,,,19.89,,,,,,20.865
2338,,,,,,,19.89,,,,,,20.865
2339,,,,,,,19.89,,,,,,20.865
2340,,,,,,,19.89,,,,,,20.8675
2341,,,,,,,19.89,,,,,,20.87
2342,,,,,,,19.89,,,,,,20.89
2343,,,,,,,19.89,,,,,,20.89
2344,,,,,,,19.89,,,,,,20.89
2345,,,,,,,19.89,,,,,,20.89
2346,,,,,,,19.89,,,,,,20.89
2347,,,,,,,19.89,,,,,,20.89
2348,,,,,,,19.89,,,,,,20.89
2349,,,,,,,19.89,,,,,,20.89
2350,,,,,,,19.89,,,,,,20.89
2351,,,,,,,19.89,,,,,,20.89
2352,,,,,,,19.89,,,,,,20.89
2353,,,,,,,19.89,,,,,,20.89
2354,,,,,,,19.89,,,,,,20.89
2355,,,,,,,19.89,,,,,,20.89
2356,,,,,,,19.89,,,,,,20.89
2357,,,,,,,19.89,,,,,,20.89
2358,,,,,,,19.89,,,,,,20.89
2359,,,,,,,19.89,,,,,,20.89
2360,,,,,,,19.89,,,,,,20.89
2361,,,,,,,19.89,,,,,,20.89
2362,,,,,,,19.89,,,,,,20.89
2363,,,,,,,19.89,,,,,,20.89
2364,,,,,,,19.89,,,,,,20.89
2365,,,,,,,19.89,,,,,,20.8925
2366,,,,,,,19.89,,,,,,20.896
2367,,,,,,,19.89,,,,,,20.8975
2368,,,,,,,19.89,,,,,,20.9175
2369,,,,,,,19.89,,,,,,20.9175
2370,,,,,,,19.89,,,,,,20.9175
2371,,,,,,,19.89,,,,,,20.9175
2372,,,,,,,19.89,,,,,,20.9175
2373,,,,,,,19.89,,,,,,20.92
2374,,,,,,,19.89,,,,,,20.92
2375,,,,,,,19.89,,,,,,20.92666667
2376,,,,,,,19.89,,,,,,20.93
2377,,,,,,,19.89,,,,,,20.94
2378,,,,,,,19.89,,,,,,20.945
2379,,,,,,,19.89,,,,,,20.945
2380,,,,,,,19.89,,,,,,20.945
2381,,,,,,,19.89,,,,,,20.945
2382,,,,,,,19.89,,,,,,20.945
2383,,,,,,,19.89,,,,,,20.945
2384,,,,,,,19.89,,,,,,20.945
2385,,,,,,,19.89,,,,,,20.956
2386,,,,,,,19.89,,,,,,20.96333333
2387,,,,,,,19.89,,,,,,20.96333333
2388,,,,,,,19.89,,,,,,20.96333333
2389,,,,,,,19.89,,,,,,20.96333333
2390,,,,,,,19.89,,,,,,20.96333333
2391,,,,,,,19.89,,,,,,20.96333333
2392,,,,,,,19.89,,,,,,20.96333333
2393,,,,,,,19.89,,,,,,20.97
2394,,,,,,,19.89,,,,,,20.9725
2395,,,,,,,19.89,,,,,,20.9725
2396,,,,,,,19.89,,,,,,20.9725
2397,,,,,,,19.89,,,,,,20.978
2398,,,,,,,19.89,,,,,,20.995
2399,,,,,,,19.89,,,,,,20.9975
2400,,,,,,,19.89,,,,,,20.9975
2401,,,,,,,19.89,,,,,,21
2402,,,,,,,19.89,,,,,,21
2403,,,,,,,19.89,,,,,,21
2404,,,,,,,19.89,,,,,,21
2405,,,,,,,19.89,,,,,,21
2406,,,,,,,19.89,,,,,,21
2407,,,,,,,19.89,,,,,,21
2408,,,,,,,19.89,,,,,,21
2409,,,,,,,19.89,,,,,,21
2410,,,,,,,19.89,,,,,,21
2411,,,,,,,19.89,,,,,,21
2412,,,,,,,19.89,,,,,,21
2413,,,,,,,19.89,,,,,,21
2414,,,,,,,19.89,,,,,,21
2415,,,,,,,19.89,,,,,,21
2416,,,,,,,19.89,,,,,,21
2417,,,,,,,19.89,,,,,,21
2418,,,,,,,19.89,,,,,,21
2419,,,,,,,19.89,,,,,,21
2420,,,,,,,19.89,,,,,,21
2421,,,,,,,19.89,,,,,,21
2422,,,,,,,19.89,,,,,,21
2423,,,,,,,19.89,,,,,,21
2424,,,,,,,19.89,,,,,,21
2425,,,,,,,19.89,,,,,,21
