id,Temperature,Humidity
1359,22.39,26.456
1360,22.39,26.26
1361,22.39,26.42666667
1362,22.39,26.4175
1363,22.39,26.34
1364,22.39,26.32333333
1365,22.39,26.46333333
1366,22.39,26.015
1367,22.39,26.045
1368,22.39,26.29
1369,22.39,26.2675
1370,22.39,26.29
1371,22.39,26.32333333
1372,22.35666667,26.32333333
1373,22.39,26.34
1374,22.365,26.29
1375,22.32333333,26.39
1376,22.34,26.39
1377,22.34,26.39
1378,22.32333333,26.46333333
1379,22.365,26.4725
1380,22.315,26.3425
1381,22.34,26.145
1382,22.29,26.1425
1383,22.29,25.7
1384,22.29,26.22
1385,22.29,26.2425
1386,22.29,26.125
1387,22.315,26.2
1388,22.29,26.175
1389,22.29,26.1
1390,22.29,25.995
1391,22.2675,25.8925
1392,22.29,25.89
1393,22.29,25.89
1394,22.29,25.85666667
1395,22.245,25.7225
1396,22.23,25.66666667
1397,22.29,25.6
1398,22.245,25.55
1399,22.2675,25.575
1400,22.29,25.56666667
1401,22.2675,25.4975
1402,22.245,25.55
1403,22.29,25.5
1404,22.29,25.5
1405,22.29,25.445
1406,22.29,25.2
1407,22.29,25.23
1408,22.245,25.15
1409,22.29,25.2675
1410,22.29,25.2
1411,22.29,25.2
1412,22.29,25.15
1413,22.29,25.03
1414,22.2225,24.865
1415,22.26,24.82666667
1416,22.245,24.89
1417,22.245,24.89
1418,22.2225,24.84
1419,22.2,24.7
1420,22.2,24.7
1421,22.2,24.7
1422,22.2,24.7
1423,22.2,24.65
1424,22.2,24.56666667
1425,22.2,24.55
1426,22.2,24.334
1427,22.2,24.34
1428,22.2,24.395
1429,22.2,24.34
1430,22.2,24.35666667
1431,22.175,24.39
1432,22.175,24.365
1433,22.2,24.365
1434,22.13333333,24.29
1435,22.15,24.2225
1436,22.13333333,24.2
1437,22.1,24.2675
1438,22.1,24.245
1439,22.1,24.29
1440,22.125,24.2675
1441,22.13333333,24.26
1442,22.125,24.15
1443,22.1,24.0725
1444,22.1,23.99666667
1445,22.1,24.12
1446,22.06666667,23.92666667
1447,22.025,23.945
1448,22,23.92666667
1449,22,23.89
1450,22,23.89
1451,22.025,23.9175
1452,22,23.89
1453,22.075,23.9725
1454,22.025,24.0475
1455,22,24.1
1456,22,24.1
1457,22,24.1
1458,21.945,23.795
1459,21.89,23.85666667
1460,21.89,23.84
1461,21.84,23.745
1462,21.84,23.745
1463,21.79,23.7
1464,21.79,23.745
1465,21.79,23.7
1466,21.745,23.55
1467,21.7,23.7
1468,21.7,23.66666667
1469,21.7,23.66666667
1470,21.7,23.39
1471,21.7,23.55
1472,21.6,23.6
1473,21.7,23.6
1474,21.6,23.39333333
1475,21.6,23.55
1476,21.6,23.5
1477,21.55,23.5
1478,21.55,23.445
1479,21.56666667,23.5
1480,21.55,23.5
1481,21.5,23.35
1482,21.5,23.26
1483,21.5,23.245
1484,21.5,23.23
1485,21.5,23.05
1486,21.39,23.05
1487,21.39,22.945
1488,21.39,22.79
1489,21.39,22.695
1490,21.34,22.55
1491,21.29,22.6
1492,21.32333333,22.53333333
1493,21.34,22.395
1494,21.34,22.395
1495,21.29,21.945
1496,21.29,21.85
1497,21.245,21.745
1498,21.2,21.745
1499,21.2,21.995
1500,21.245,22.1
1501,21.29,22.1
1502,21.29,21.86333333
1503,21.29,21.5
1504,21.29,21.34
1505,21.2,21.16666667
1506,21.2,21.56666667
1507,21.2,21.6
1508,21.2,21.55
1509,21.2,21.445
1510,21.2,21.195
1511,21.2,21.2
1512,21.2,21.35666667
1513,21.2,21.06666667
1514,21.2,21.23
1515,21.2,21.2
1516,21.2,21.2
1517,21.29,21.1
1518,21.29,21.1
1519,21.29,20.89
1520,21.29,20.65
1521,21.29,20.89
1522,21.29,20.7475
1523,21.29,20.795
1524,21.29,20.65
1525,21.245,20.79
1526,21.2,20.495
1527,21.2,20.39333333
1528,21.2,20.3225
1529,21.2,20.1225
1530,21.2,20.22666667
1531,21.2,20
1532,21.1,20.2
1533,21.1,20.1
1534,21.1,20.195
1535,21.1,20.245
1536,21.15,20.245
1537,21.1,20.03333333
1538,21.15,20
1539,21.15,20
1540,21.2,19.96333333
1541,21.2,19.995
1542,21.2,19.895
1543,21.2,20
1544,21.2,19.96333333
1545,21.2,19.895
1546,21.2,19.945
1547,21.2,19.84
1548,21.2,19.79
1549,21.15,19.65
1550,21.1,19.795
1551,21.1,19.79
1552,21.1,19.79
1553,21.1,19.79
1554,21.175,19.79
1555,21.2,19.63
1556,21.1,19.29
1557,21.1,19.39
1558,21.1,19.65
1559,21.075,19.65
1560,21.05,19.6
1561,21.1,19.7
1562,21.15,19.55
1563,21.15,19.445
1564,21.2,19.6
1565,21.175,19.4425
1566,21.16666667,19.49666667
1567,21.15,19.55
1568,21.1,19.5
1569,21.2,19.39
1570,21.2,19.34
1571,21.15,19.395
1572,21.16666667,19.5
1573,21.1,19.5
1574,21.2,19.445
1575,21.2,19.39
1576,21.2,19.39
1577,21.2,19.445
1578,21.2,19.29
1579,21.2,19.39
1580,21.2,19.245
1581,21.2,19.34
1582,21.2,19.29
1583,21.2,19.29
1584,21.2,19.29
1585,21.2,19.29
1586,21.2,19.29
1587,21.2,19.315
1588,21.2,19.34
1589,21.2,19.39
1590,21.2,19.39
1591,21.2,19.34
1592,21.2,19.39
1593,21.2,19.39
1594,21.2,19.39
1595,21.2,19.39
1596,21.2,19.39
1597,21.2,19.39
1598,21.15,19.39
1599,21.2,19.39
1600,21.2,19.39
1601,21.2,19.35666667
1602,21.2,19.39
1603,21.2,19.39
1604,21.2,19.39
1605,21.2,19.39
1606,21.2,19.39
1607,21.2,19.445
1608,21.2,19.39
1609,21.2,19.445
1610,21.15,19.5
1611,21.16666667,19.5
1612,21.1,19.5
1613,21.1,19.5
1614,21.1,19.5
1615,21.1,19.6
1616,21.03333333,19.53333333
1617,21,19.6
1618,21,19.6
1619,21,19.6
1620,21,19.6
1621,21,19.7
1622,21,19.7
1623,21,19.7
1624,21,19.76
1625,21,19.79
1626,21,19.79
1627,21,19.79
1628,21,19.79
1629,20.9725,19.79
1630,21,19.79
1631,20.96333333,19.79
1632,21,19.79
1633,20.89,19.79
1634,20.96333333,19.79
1635,21,19.79
1636,20.89,19.89
1637,20.89,19.84
1638,20.89,19.89
1639,20.89,19.89
1640,20.89,19.89
1641,20.89,19.92666667
1642,20.89,19.945
1643,20.89,20
1644,20.89,20
1645,20.89,20
1646,20.89,20
1647,20.89,20
1648,20.89,20
1649,20.89,20
1650,20.89,20
1651,20.89,20
1652,20.89,20
1653,20.79,20
1654,20.89,20
1655,20.89,20.1
1656,20.89,20.1
1657,20.89,20.1
1658,20.89,20.1
1659,20.89,20.1
1660,20.89,20.1
1661,20.89,20.15
1662,20.79,20.05
1663,20.89,20.2
1664,20.79,20.1
1665,20.79,20.1
1666,20.79,20.15
1667,20.79,20.2
1668,20.79,20.2
1669,20.79,20.2
1670,20.79,20.2
1671,20.79,20.245
1672,20.79,20.29
1673,20.745,20.29
1674,20.79,20.29
1675,20.745,20.34
1676,20.7,20.39
1677,20.745,20.39
1678,20.7,20.39
1679,20.7,20.39
1680,20.7,20.39
1681,20.7,20.445
1682,20.7,20.445
1683,20.7,20.5
1684,20.7,20.5
1685,20.7,20.55
1686,20.7,20.6
1687,20.7,20.6
1688,20.7,20.6
1689,20.7,20.6
1690,20.7,20.6
1691,20.7,20.6
1692,20.63333333,20.63333333
1693,20.7,20.7
1694,20.65,20.65
1695,20.6,20.6
1696,20.65,20.65
1697,20.6,20.6
1698,20.6,20.7
1699,20.6,20.7
1700,20.6,20.7
1701,20.6,20.7
1702,20.6,20.745
1703,20.6,20.745
1704,20.6,20.79
1705,20.55,20.79
1706,20.6,20.79
1707,20.6,20.79
1708,20.6,20.79
1709,20.6,20.84
1710,20.6,20.89
1711,20.55,20.89
1712,20.6,20.84
1713,20.55,20.89
1714,20.6,20.89
1715,20.6,20.89
1716,20.6,20.89
1717,20.575,20.9175
1718,20.6,20.89
1719,20.5,20.945
1720,20.5,21
1721,20.55,21
1722,20.6,21
1723,20.55,21
1724,20.55,21
1725,20.5,21
1726,20.6,21
1727,20.56666667,21.03333333
1728,20.55,21.05
1729,20.5,21.1
1730,20.55,21.1
1731,20.6,21.1
1732,20.5,21.1
1733,20.55,21.1
1734,20.55,21.1
1735,20.5,21.1
1736,20.5,21.1
1737,20.5,21.1
1738,20.55,21.1
1739,20.5,21.1
1740,20.5,21.1
1741,20.53333333,21.2
1742,20.5,21.2
1743,20.5,21.2
1744,20.5,21.2
1745,20.5,21.2
1746,20.5,21.2
1747,20.5,21.245
1748,20.5,21.2
1749,20.5,21.2
1750,20.5,21.245
1751,20.5,21.29
1752,20.5,21.26
1753,20.5,21.2675
1754,20.5,21.29
1755,20.5,21.29
1756,20.5,21.29
1757,20.5,21.29
1758,20.5,21.29
1759,20.5,21.29
1760,20.5,21.29
1761,20.445,21.29
1762,20.5,21.29
1763,20.5,21.29
1764,20.39,21.29
1765,20.445,21.29
1766,20.39,21.29
1767,20.42666667,21.29
1768,20.39,21.29
1769,20.39,21.29
1770,20.39,21.29
1771,20.39,21.29
1772,20.39,21.29
1773,20.39,21.29
1774,20.39,21.29
1775,20.39,21.29
1776,20.39,21.29
1777,20.39,21.29
1778,20.39,21.29
1779,20.39,21.29
1780,20.39,21.29
1781,20.39,21.29
1782,20.35666667,21.29
1783,20.35666667,21.29
1784,20.39,21.29
1785,20.29,21.29
1786,20.39,21.29
1787,20.34,21.29
1788,20.29,21.29
1789,20.29,21.29
1790,20.29,21.29
1791,20.32333333,21.29
1792,20.29,21.29
1793,20.32333333,21.29
1794,20.29,21.29
1795,20.29,21.29
1796,20.29,21.29
1797,20.29,21.29
1798,20.29,21.29
1799,20.29,21.29
1800,20.29,21.29
1801,20.245,21.245
1802,20.29,21.29
1803,20.29,21.29
1804,20.29,21.29
1805,20.29,21.29
1806,20.2225,21.2225
1807,20.2,21.2
1808,20.2,21.2
1809,20.2,21.2
1810,20.2,21.29
1811,20.2,21.2
1812,20.2,21.29
1813,20.2,21.29
1814,20.2,21.29
1815,20.2,21.29
1816,20.2,21.29
1817,20.2,21.29
1818,20.2,21.29
1819,20.2,21.29
1820,20.2,21.29
1821,20.2,21.29
1822,20.16666667,21.23
1823,20.15,21.245
1824,20.2,21.29
1825,20.15,21.245
1826,20.15,21.29
1827,20.2,21.2
1828,20.15,21.2
1829,20.2,21.2
1830,20.15,21.2
1831,20.1,21.2
1832,20.2,21.2
1833,20.1,21.2
1834,20.1,21.2
1835,20.1,21.2
1836,20.1,21
1837,20.1,21.1
1838,20.1,21.1
1839,20.1,21.1
1840,20.1,21.1
1841,20.1,21.06666667
1842,20.1,21.06666667
1843,20.1,21
1844,20.1,21
1845,20.1,21
1846,20.1,21
1847,20.1,21
1848,20.16666667,21
1849,20.2,21
1850,20.2,20.96333333
1851,20.2,20.89
1852,20.2,20.85666667
1853,20.2,20.89
1854,20.2,20.79
1855,20.2,20.79
1856,20.2,20.745
1857,20.245,20.84
1858,20.245,20.84
1859,20.29,20.89
1860,20.29,20.89
1861,20.29,20.79
1862,20.29,20.79
1863,20.29,20.79
1864,20.29,20.79
1865,20.29,20.79
1866,20.29,20.7
1867,20.29,20.7
1868,20.35666667,20.7
1869,20.29,20.65
1870,20.29,20.7
1871,20.29,20.7
1872,20.29,20.7
1873,20.29,20.7
1874,20.29,20.7
1875,20.29,20.7
1876,20.29,20.7
1877,20.29,20.7
1878,20.26,20.7
1879,20.29,20.7
1880,20.29,20.76
1881,20.29,20.7
1882,20.29,20.7
1883,20.245,20.7
1884,20.29,20.7
1885,20.23,20.63333333
1886,20.245,20.65
1887,20.2,20.6
1888,20.29,20.7
1889,20.2,20.6
1890,20.23,20.56666667
1891,20.245,20.55
1892,20.29,20.6
1893,20.26,20.49666667
1894,20.29,20.5
1895,20.29,20.55
1896,20.29,20.6
1897,20.29,20.5
1898,20.32333333,20.5
1899,20.39,20.445
1900,20.39,20.39
1901,20.39,20.29
1902,20.39,20.2
1903,20.39,20.2
1904,20.39,20.2
1905,20.39,20.1
1906,20.39,20.1
1907,20.39,20.05
1908,20.34,20.05
1909,20.39,20.05
1910,20.39,20
1911,20.39,20
1912,20.39,20
1913,20.39,19.945
1914,20.5,19.89
1915,20.42666667,19.92666667
1916,20.5,19.89
1917,20.5,19.89
1918,20.5,19.89
1919,20.5,19.89
1920,20.5,19.89
1921,20.5,19.89
1922,20.5,19.89
1923,20.5,19.89
1924,20.5,19.89
1925,20.5,19.89
1926,20.5,19.745
1927,20.5,19.79
1928,20.55,19.84
1929,20.5,19.79
1930,20.5,19.745
1931,20.5,19.65
1932,20.5,19.7
1933,20.6,19.6
1934,20.5,19.745
1935,20.6,19.6
1936,20.5,19.65
1937,20.5,19.65
1938,20.55,19.65
1939,20.55,19.6
1940,20.5,19.6
1941,20.55,19.6
1942,20.6,19.6
1943,20.6,19.53
1944,20.6,19.445
1945,20.5,19.55
1946,20.5,19.6
1947,20.6,19.6
1948,20.6,19.5
1949,20.56666667,19.53333333
1950,20.56666667,19.5
1951,20.56666667,19.5
1952,20.6,19.5
1953,20.6,19.445
1954,20.6,19.5
1955,20.6,19.5
1956,20.6,19.34
1957,20.5,19.34
1958,20.6,19.5
1959,20.55,19.445
1960,20.55,19.39
1961,20.6,19.34
1962,20.5,19.39
1963,20.5,19.39
1964,20.55,19.29
1965,20.6,19.39
1966,20.6,19.295
1967,20.6,19.29
1968,20.6,19.29
1969,20.5,19.34
1970,20.5,19.29
1971,20.46333333,19.22666667
1972,20.5,19.39
1973,20.5,19.39
1974,20.5,19.245
1975,20.5,19.2
1976,20.39,19.29
1977,20.42666667,19.29
1978,20.5,19.29
1979,20.5,19.2
1980,20.5,19.15
1981,20.445,19.05
1982,20.39,19.16666667
1983,20.39,19.245
1984,20.39,19.2
1985,20.5,19.2
1986,20.5,19.2
1987,20.5,19.2
1988,20.5,19.2
1989,20.53333333,19.16666667
1990,20.525,19.175
1991,20.5,19.1
1992,20.5,19.1
1993,20.53333333,19.1
1994,20.5,19.1
1995,20.5,19.1
1996,20.5,19.1
1997,20.5,19.1
1998,20.5,19.1
1999,20.53333333,18.96333333
2000,20.525,19.075
2001,20.5,19.05
2002,20.5,19.1
2003,20.53333333,19
2004,20.55,19
2005,20.5,18.945
2006,20.55,19
2007,20.55,19
2008,20.5,19
2009,20.5,19
2010,20.6,18.96333333
2011,20.5,19
2012,20.53333333,18.96333333
2013,20.53333333,18.92666667
2014,20.6,18.945
2015,20.6,19
2016,20.5,19
2017,20.55,18.945
2018,20.55,18.945
2019,20.5,19
2020,20.6,19
2021,20.5,18.89
2022,20.55,19
2023,20.6,19
2024,20.55,19
2025,20.55,18.89
2026,20.5,18.945
2027,20.5,18.84
2028,20.5,18.89
2029,20.5,19
2030,20.5,19
2031,20.5,19
2032,20.5,19
2033,20.5,18.945
2034,20.445,18.945
2035,20.5,19
2036,20.5,18.895
2037,20.5,18.89
2038,20.5,19
2039,20.42666667,18.89
2040,20.39,18.82333333
2041,20.39,18.79
2042,20.39,18.92666667
2043,20.39,18.84
2044,20.39,18.7
2045,20.39,18.89
2046,20.39,18.92666667
2047,20.39,18.82333333
2048,20.39,18.79
2049,20.39,18.79
2050,20.445,18.79
2051,20.445,18.79
2052,20.5,18.79
2053,20.5,18.79
2054,20.5,18.79
2055,20.5,18.745
2056,20.5,18.745
2057,20.5,18.7
2058,20.5,18.79
2059,20.5,18.79
2060,20.5,18.7
2061,20.39,18.66666667
2062,20.39,18.76
2063,20.39,18.7675
2064,20.39,18.7225
2065,20.39,18.7
2066,20.39,18.7
2067,20.39,18.745
2068,20.39,18.7
2069,20.39,18.6
2070,20.39,18.745
2071,20.39,18.76
2072,20.39,18.745
2073,20.39,18.7
2074,20.39,18.7
2075,20.39,18.7
2076,20.5,18.745
2077,20.39,18.7
2078,20.445,18.7
2079,20.46333333,18.73
2080,20.5,18.7
2081,20.445,18.7
2082,20.39,18.6
2083,20.39,18.7
2084,20.39,18.7
2085,20.39,18.7
2086,20.445,18.7
2087,20.445,18.7
2088,20.5,18.7
2089,20.5,18.7
2090,20.445,18.7
2091,20.445,18.7
2092,20.46333333,18.7
2093,20.39,18.7
2094,20.5,18.7
2095,20.5,18.745
2096,20.46333333,18.66666667
2097,20.39,18.6
2098,20.39,18.6
2099,20.39,18.65
2100,20.39,18.7
2101,20.39,18.7
2102,20.39,18.7
2103,20.39,18.6
2104,20.39,18.7
2105,20.39,18.7
2106,20.39,18.7
2107,20.445,18.7
2108,20.39,18.7
2109,20.39,18.66666667
2110,20.39,18.7
2111,20.39,18.7
2112,20.39,18.7
2113,20.445,18.6
2114,20.39,18.7
2115,20.39,18.7
2116,20.39,18.7
2117,20.39,18.7
2118,20.39,18.65
2119,20.39,18.7
2120,20.39,18.7
2121,20.39,18.66666667
2122,20.39,18.6
2123,20.35666667,18.6
2124,20.29,18.65
2125,20.34,18.7
2126,20.34,18.7
2127,20.34,18.7
2128,20.39,18.7
2129,20.39,18.65
2130,20.34,18.65
2131,20.35666667,18.66666667
2132,20.39,18.7
2133,20.34,18.7
2134,20.39,18.7
2135,20.39,18.65
2136,20.39,18.7
2137,20.39,18.7
2138,20.39,18.7
2139,20.34,18.7
2140,20.39,18.7
2141,20.39,18.7
2142,20.35666667,18.66666667
2143,20.34,18.6
2144,20.29,18.745
2145,20.29,18.745
2146,20.29,18.745
2147,20.29,18.79
2148,20.29,18.7
2149,20.29,18.745
2150,20.29,18.79
2151,20.29,18.7675
2152,20.29,18.7
2153,20.29,18.7
2154,20.29,18.7
2155,20.245,18.695
2156,20.29,18.79
2157,20.29,18.79
2158,20.29,18.79
2159,20.29,18.79
2160,20.29,18.79
2161,20.29,18.745
2162,20.29,18.79
2163,20.29,18.84
2164,20.245,18.795
2165,20.29,18.76
2166,20.29,18.79
2167,20.29,18.79
2168,20.29,18.79
2169,20.29,18.745
2170,20.29,18.745
2171,20.29,18.79
2172,20.29,18.7
2173,20.245,18.745
2174,20.245,18.745
2175,20.245,18.745
2176,20.2,18.745
2177,20.245,18.84
2178,20.2,18.79
2179,20.29,18.79
2180,20.245,18.745
2181,20.29,18.79
2182,20.29,18.745
2183,20.29,18.84
2184,20.29,18.79
2185,20.29,18.7
2186,20.29,18.79
2187,20.29,18.73
2188,20.2,18.7
2189,20.23,18.73
2190,20.29,18.745
2191,20.29,18.6
2192,20.29,18.7
2193,20.2,18.7
2194,20.29,18.7
2195,20.29,18.7
2196,20.29,18.675
2197,20.26,18.63333333
2198,20.245,18.65
2199,20.29,18.7
2200,20.29,18.7
2201,20.29,18.6
2202,20.29,18.7
2203,20.29,18.7
2204,20.29,18.6
2205,20.29,18.65
2206,20.29,18.7
2207,20.29,18.7
2208,20.29,18.65
2209,20.29,18.6
2210,20.32333333,18.56666667
2211,20.39,18.6
2212,20.39,18.6
2213,20.39,18.6
2214,20.39,18.6
2215,20.39,18.6
2216,20.39,18.5
2217,20.39,18.6
2218,20.29,18.6
2219,20.29,18.39
2220,20.245,18.6
2221,20.29,18.7
2222,20.29,18.65
2223,20.2,18.6
2224,20.2,18.6
2225,20.2,18.6
2226,20.2,18.6
2227,20.2,18.6
2228,20.1,18.6
2229,20.2,18.6
2230,20.2,18.6
2231,20.2,18.6
2232,20.2,18.6
2233,20.2,18.6
2234,20.2,18.6
2235,20.2,18.6
2236,20.2,18.6
2237,20.2,18.6
2238,20.2,18.6
2239,20.2,18.6
2240,20.2,18.6
2241,20.2,18.6
2242,20.2,18.6
2243,20.2,18.56666667
2244,20.2,18.6
2245,20.2,18.6
2246,20.245,18.6
2247,20.29,18.6
2248,20.29,18.5
2249,20.29,18.5
2250,20.29,18.56666667
2251,20.29,18.5
2252,20.29,18.5
2253,20.29,18.5
2254,20.29,18.55
2255,20.29,18.5
2256,20.29,18.5
2257,20.29,18.5
2258,20.245,18.5
2259,20.245,18.55
2260,20.2,18.5
2261,20.2,18.5
2262,20.2,18.5
2263,20.2,18.5
2264,20.245,18.55
2265,20.245,18.55
2266,20.2,18.5
2267,20.2,18.5
2268,20.2,18.6
2269,20.2,18.6
2270,20.2,18.6
2271,20.2,18.6
2272,20.175,18.6
2273,20.175,18.675
2274,20.2,18.7
2275,20.175,18.7
2276,20.1,18.745
2277,20.15,18.7
2278,20.13333333,18.7
2279,20.175,18.7225
2280,20.125,18.865
2281,20.15,18.89
2282,20.2,18.89
2283,20.2,19.05
2284,20.2225,19.05
2285,20.2675,19.2175
2286,20.29,19.2225
2287,20.315,19.245
2288,20.39,19.22
2289,20.39,19.26
2290,20.4175,19.29
2291,20.42666667,19.16333333
2292,20.4725,19.0975
2293,20.525,19.315
2294,20.5,19.2425
2295,20.56666667,19.2
2296,20.625,19.4175
2297,20.65,19.4725
2298,20.7,19.5
2299,20.7,19.5
2300,20.7,19.575
2301,20.7225,19.6
2302,20.7,19.53333333
2303,20.79,19.4725
2304,20.79,19.5
2305,20.79,19.53333333
2306,20.79,19.525
2307,20.815,19.625
2308,20.79,19.63333333
2309,20.84,19.65
2310,20.89,19.72
2311,20.865,19.65
2312,20.89,19.6
2313,20.89,19.63333333
2314,20.89,19.7
2315,20.89,19.65
2316,20.89,19.7
2317,20.89,19.625
2318,20.89,19.63333333
2319,20.865,19.675
2320,20.865,19.7425
2321,20.82333333,19.66666667
2322,20.84,19.695
2323,20.89,19.7225
2324,20.865,19.7225
2325,20.85666667,19.76
2326,20.865,19.7675
2327,20.84,19.745
2328,20.84,19.745
2329,20.84,19.745
2330,20.89,19.79
2331,20.865,19.7675
2332,20.865,19.7675
2333,20.865,19.7675
2334,20.89,19.79
2335,20.865,19.7675
2336,20.85666667,19.76
2337,20.84,19.7675
2338,20.865,19.7675
2339,20.89,19.79
2340,20.89,19.79
2341,20.865,19.7675
2342,20.84,19.745
2343,20.865,19.7675
2344,20.89,19.79
2345,20.865,19.7675
2346,20.82333333,19.73
2347,20.85666667,19.79333333
2348,20.89,19.79
2349,20.9175,19.79
2350,20.92666667,19.79
2351,20.9175,19.79
2352,20.96333333,19.79
2353,20.89,19.79
2354,20.89,19.815
2355,20.89,19.79
2356,20.89,19.92666667
2357,20.89,20.13333333
2358,20.89,20.354
2359,20.89,20.4725
2360,20.92666667,20.39
2361,20.945,20.5
2362,20.945,20.445
2363,20.945,20.55
2364,20.945,20.6975
2365,20.9725,20.7675
2366,21,20.79
2367,21,20.815
2368,21,20.865
2369,21,20.79
2370,21,20.79
2371,21,20.815
2372,21,20.865
2373,21.025,20.945
2374,21.05,21
2375,21.05,21.05
2376,21.1,21.15
2377,21.1,21.245
2378,21.1,21.29
2379,21.1,21.2225
2380,21.1,21.2675
2381,21.1,21.2
2382,21.1,21.2
2383,21.1,21.2
2384,21.1,21.1
2385,21.1,21.05
2386,21.1,21.1
2387,21.175,21.075
2388,21.15,21.05
2389,21.2,21.075
2390,21.2,21.06666667
2391,21.175,21.075
2392,21.2,20.9975
2393,21.2,21
2394,21.2225,21.025
2395,21.29,20.96333333
2396,21.2675,21
2397,21.29,21
2398,21.32333333,21.03333333
2399,21.29,21
2400,21.29,21.03333333
2401,21.315,20.9725
2402,21.29,21
2403,21.29,21.03333333
2404,21.315,21
2405,21.34,21
2406,21.325,20.978
2407,21.31,20.956
2408,21.32333333,20.86
2409,21.35666667,20.92666667
2410,21.39,20.865
2411,21.39,20.79
2412,21.34,20.995
2413,21.34,21.1
2414,21.29,21.245
2415,21.34,21.2675
2416,21.29,21.29
2417,21.34,21.2
2418,21.315,21.29
2419,21.29,21.29
2420,21.315,21.29
2421,21.315,21.2675
2422,21.39,21.34
2423,21.39,21.2675
2424,21.39,21.2
2425,21.39,21.2475
2426,21.365,21.3175
2427,21.39,21.2
2428,21.39,21.2675
2429,21.32333333,21.23
2430,21.365,21.315
2431,21.39,21.34
2432,21.34,21.445
2433,21.39,21.39
2434,21.34,21.1475
2435,21.35666667,21.2
2436,21.29,21.2
2437,21.32333333,21.2
2438,21.315,21.125
2439,21.34,21
2440,21.315,20.865
2441,21.315,20.9175
2442,21.29,21.175
2443,21.29,21.1
2444,21.29,21.2
2445,21.29,21.236
2446,21.365,21.17
2447,21.39,20.79
2448,21.32333333,21.06666667
2449,21.39,20.97
2450,21.4725,21.0475
2451,21.5,21.1
2452,21.5,20.725
2453,21.5,20.84
2454,21.6,21.0225
2455,21.65,20.9175
2456,21.675,21.1
2457,21.7,21
2458,21.7,20.9725
2459,21.7,20.945
2460,21.7,20.89
2461,21.7,20.815
2462,21.7,20.8925
2463,21.7,21.075
2464,21.73,20.89
2465,21.73,20.93
2466,21.7675,20.795
2467,21.754,20.896
2468,21.73,20.7
2469,21.79,20.945
2470,21.7225,20.87
2471,21.745,20.7225
2472,21.7,20.79
2473,21.7,20.7675
2474,21.73,20.73
2475,21.7225,20.7
2476,21.7225,20.7
2477,21.7,20.6
2478,21.7,20.745
2479,21.7675,20.7925
2480,21.76,20.73
2481,21.79,20.55
2482,21.79,20.5
2483,21.79,20.65
2484,21.73,20.56666667
2485,21.79,20.6
2486,21.79,20.6225
2487,21.79,20.5
2488,21.79,20.678
2489,21.745,20.5
2490,21.745,20.6
2491,21.7,20.66666667
2492,21.7225,20.65
2493,21.7,20.6
2494,21.7,20.6
2495,21.7,20.6
2496,21.7,20.6
2497,21.7,20.625
2498,21.7,20.5
2499,21.7225,20.6
2500,21.76,20.53333333
2501,21.7225,20.525
2502,21.7225,20.5
2503,21.7,20.5
2504,21.7,20.39
2505,21.7,20.525
2506,21.7,20.46
2507,21.7,20.575
2508,21.7,20.4425
2509,21.7,20.39
2510,21.7,20.39
2511,21.7,20.4175
2512,21.7,20.5
2513,21.7,20.39
2514,21.7,20.39
2515,21.7,20.39
2516,21.7,20.39
2517,21.7,20.39
2518,21.7,20.39
2519,21.65,20.365
2520,21.63333333,20.32333333
2521,21.65,20.34
2522,21.7,20.39
2523,21.675,20.4175
2524,21.65,20.2475
2525,21.7,20.53333333
2526,21.7,20.4725
2527,21.7,20.42666667
2528,21.7,20.46333333
2529,21.7,20.32
2530,21.675,20.4175
2531,21.7,20.39
2532,21.7,20.39
2533,21.7,20.39
2534,21.7,20.39333333
2535,21.7,20.29
2536,21.7,20.4175
2537,21.7,20.39
2538,21.7,20.39
2539,21.7,20.5
2540,21.7,20.42666667
2541,21.7,20.39
2542,21.7,20.39
2543,21.7,20.34
2544,21.7225,20.315
2545,21.7,20.2475
2546,21.73,20.29333333
2547,21.79,20.3425
2548,21.7675,20.3175
2549,21.79,20.245
2550,21.79,20.295
2551,21.79,20.295
2552,21.79,20.2675
2553,21.79,20.23
2554,21.76,20.26
2555,21.79,20.2925
2556,21.79,20.245
2557,21.73,20.35666667
2558,21.745,20.34
2559,21.76,20.39
2560,21.7675,20.545
2561,21.79,20.39
2562,21.745,20.39
2563,21.745,20.4725
2564,21.745,20.445
2565,21.745,20.4425
2566,21.7,20.495
2567,21.73,20.35666667
2568,21.73,20.29
2569,21.7,20.35666667
2570,21.7,20.2675
2571,21.7,20.2225
2572,21.7,20.2
2573,21.7,20.16666667
2574,21.7,20.1
2575,21.7,20.14
2576,21.7,20.15
2577,21.7,20
2578,21.7,20
2579,21.7,20
2580,21.7,20.1
2581,21.7,20.125
2582,21.7,20.025
2583,21.7,20
2584,21.7,20.075
2585,21.7,20.075
2586,21.65,20.05
2587,21.65,20.05
2588,21.6,20
2589,21.6,20
2590,21.6,20
2591,21.53333333,19.96333333
2592,21.55,20
2593,21.525,20
2594,21.5,19.9725
2595,21.5,20
2596,21.5,19.9725
2597,21.4725,19.945
2598,21.445,19.89
2599,21.39,19.89
2600,21.39,19.89
2601,21.39,19.89
2602,21.39,19.89
2603,21.39,19.69666667
2604,21.34,19.7675
2605,21.29,19.72666667
2606,21.29,19.66666667
